date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
29/10/2018 09:30,101.23,46.3,0,0.05,90.94,100,34200,Weekday,Monday,Medium_Load
29/10/2018 09:45,112,38.34,0,0.05,94.61,100,35100,Weekday,Monday,Medium_Load
29/10/2018 10:00,93.74,30.35,0,0.04,95.14,100,36000,Weekday,Monday,Medium_Load
29/10/2018 10:15,94.93,37.76,0,0.04,92.92,100,36900,Weekday,Monday,Maximum_Load
29/10/2018 10:30,113.51,44.32,0,0.05,93.15,100,37800,Weekday,Monday,Maximum_Load
29/10/2018 10:45,78.44,24.95,0,0.04,95.3,100,38700,Weekday,Monday,Maximum_Load
29/10/2018 11:00,111.2,37.04,0,0.05,94.88,100,39600,Weekday,Monday,Maximum_Load
29/10/2018 11:15,90.83,32,0,0.04,94.32,100,40500,Weekday,Monday,Maximum_Load
29/10/2018 11:30,107.93,35.78,0,0.05,94.92,100,41400,Weekday,Monday,Maximum_Load
29/10/2018 11:45,88.42,29.48,0,0.04,94.87,100,42300,Weekday,Monday,Maximum_Load
29/10/2018 12:00,87.3,27.76,2.88,0.04,95.3,99.95,43200,Weekday,Monday,Maximum_Load
29/10/2018 12:15,5.33,0,18.61,0,100,27.53,44100,Weekday,Monday,Medium_Load
29/10/2018 12:30,6.01,0,17.89,0,100,31.85,45000,Weekday,Monday,Medium_Load
29/10/2018 12:45,6.01,0,17.64,0,100,32.25,45900,Weekday,Monday,Medium_Load
29/10/2018 13:00,5.29,0,17.89,0,100,28.36,46800,Weekday,Monday,Medium_Load
29/10/2018 13:15,61.56,22.14,5.4,0.03,94.1,99.62,47700,Weekday,Monday,Maximum_Load
29/10/2018 13:30,89.46,33.77,0,0.04,93.56,100,48600,Weekday,Monday,Maximum_Load
29/10/2018 13:45,101.48,33.3,0,0.05,95.02,100,49500,Weekday,Monday,Maximum_Load
29/10/2018 14:00,87.98,30.46,0,0.04,94.5,100,50400,Weekday,Monday,Maximum_Load
29/10/2018 14:15,118.15,46.62,0,0.05,93.02,100,51300,Weekday,Monday,Maximum_Load
29/10/2018 14:30,83.16,27.18,0,0.04,95.05,100,52200,Weekday,Monday,Maximum_Load
29/10/2018 14:45,77.33,27.18,0,0.04,94.34,100,53100,Weekday,Monday,Maximum_Load
29/10/2018 15:00,83.48,39.89,0,0.04,90.23,100,54000,Weekday,Monday,Maximum_Load
29/10/2018 15:15,109.15,46.66,0,0.05,91.95,100,54900,Weekday,Monday,Maximum_Load
29/10/2018 15:30,88.96,37.62,0,0.04,92.1,100,55800,Weekday,Monday,Maximum_Load
29/10/2018 15:45,111.31,48.17,0,0.05,91.77,100,56700,Weekday,Monday,Maximum_Load
29/10/2018 16:00,115.24,51.12,0,0.05,91.41,100,57600,Weekday,Monday,Maximum_Load
29/10/2018 16:15,73.76,30.49,0,0.03,92.42,100,58500,Weekday,Monday,Maximum_Load
29/10/2018 16:30,134.6,66.24,0,0.06,89.72,100,59400,Weekday,Monday,Maximum_Load
29/10/2018 16:45,101.27,47.59,0,0.05,90.5,100,60300,Weekday,Monday,Maximum_Load
29/10/2018 17:00,75.06,44.68,0,0.03,85.93,100,61200,Weekday,Monday,Maximum_Load
29/10/2018 17:15,55.58,26.64,0,0.03,90.18,100,62100,Weekday,Monday,Medium_Load
29/10/2018 17:30,59.94,27.29,0.54,0.03,91.01,100,63000,Weekday,Monday,Medium_Load
29/10/2018 17:45,31.39,0.83,1.58,0.01,99.97,99.87,63900,Weekday,Monday,Medium_Load
29/10/2018 18:00,30.64,5.69,0.76,0.01,98.32,99.97,64800,Weekday,Monday,Medium_Load
29/10/2018 18:15,47.38,29.63,0,0.02,84.79,100,65700,Weekday,Monday,Medium_Load
29/10/2018 18:30,59.18,34.49,0,0.03,86.4,100,66600,Weekday,Monday,Medium_Load
29/10/2018 18:45,72.43,46.12,0,0.03,84.35,100,67500,Weekday,Monday,Medium_Load
29/10/2018 19:00,49.72,23.8,0,0.02,90.2,100,68400,Weekday,Monday,Medium_Load
29/10/2018 19:15,47.77,21.42,0,0.02,91.25,100,69300,Weekday,Monday,Medium_Load
29/10/2018 19:30,54.86,27.04,0,0.03,89.7,100,70200,Weekday,Monday,Medium_Load
29/10/2018 19:45,57.82,28.98,0,0.03,89.4,100,71100,Weekday,Monday,Medium_Load
29/10/2018 20:00,52.02,23.26,0,0.02,91.29,100,72000,Weekday,Monday,Medium_Load
29/10/2018 20:15,61.02,30.92,0,0.03,89.2,100,72900,Weekday,Monday,Medium_Load
29/10/2018 20:30,57.42,25.74,0,0.03,91.25,100,73800,Weekday,Monday,Medium_Load
29/10/2018 20:45,48.82,21.24,0,0.02,91.7,100,74700,Weekday,Monday,Medium_Load
29/10/2018 21:00,31.5,3.85,1.55,0.01,99.26,99.88,75600,Weekday,Monday,Medium_Load
29/10/2018 21:15,22.75,0.65,5.11,0.01,99.96,97.57,76500,Weekday,Monday,Medium_Load
29/10/2018 21:30,4.03,0,17.68,0,100,22.22,77400,Weekday,Monday,Medium_Load
29/10/2018 21:45,4,0,17.57,0,100,22.2,78300,Weekday,Monday,Medium_Load
29/10/2018 22:00,4,0,17.35,0,100,22.47,79200,Weekday,Monday,Medium_Load
29/10/2018 22:15,3.64,5.87,0.14,0,52.7,99.93,80100,Weekday,Monday,Medium_Load
29/10/2018 22:30,3.6,5.72,0,0,53.27,100,81000,Weekday,Monday,Medium_Load
29/10/2018 22:45,3.89,5.65,0,0,56.71,100,81900,Weekday,Monday,Medium_Load
29/10/2018 23:00,4.68,5.51,0,0,64.74,100,82800,Weekday,Monday,Medium_Load
29/10/2018 23:15,4.46,5.18,0,0,65.25,100,83700,Weekday,Monday,Light_Load
29/10/2018 23:30,3.64,6.3,0,0,50.03,100,84600,Weekday,Monday,Light_Load
29/10/2018 23:45,3.67,6.41,0,0,49.69,100,85500,Weekday,Monday,Light_Load
29/10/2018 00:00,3.64,6.41,0,0,49.38,100,0,Weekday,Monday,Light_Load
30/10/2018 00:15,3.6,6.44,0,0,48.79,100,900,Weekday,Tuesday,Light_Load
30/10/2018 00:30,3.67,6.95,0,0,46.7,100,1800,Weekday,Tuesday,Light_Load
30/10/2018 00:45,3.71,6.88,0,0,47.46,100,2700,Weekday,Tuesday,Light_Load
30/10/2018 01:00,3.67,6.66,0,0,48.26,100,3600,Weekday,Tuesday,Light_Load
30/10/2018 01:15,3.64,6.84,0,0,46.98,100,4500,Weekday,Tuesday,Light_Load
30/10/2018 01:30,3.67,6.88,0,0,47.07,100,5400,Weekday,Tuesday,Light_Load
30/10/2018 01:45,3.71,7.13,0,0,46.16,100,6300,Weekday,Tuesday,Light_Load
30/10/2018 02:00,3.71,6.73,0,0,48.28,100,7200,Weekday,Tuesday,Light_Load
30/10/2018 02:15,3.67,7.09,0,0,45.97,100,8100,Weekday,Tuesday,Light_Load
30/10/2018 02:30,3.6,6.23,0,0,50.03,100,9000,Weekday,Tuesday,Light_Load
30/10/2018 02:45,3.6,5.76,0,0,53,100,9900,Weekday,Tuesday,Light_Load
30/10/2018 03:00,3.2,4.79,0,0,55.55,100,10800,Weekday,Tuesday,Light_Load
30/10/2018 03:15,2.99,4.32,0,0,56.91,100,11700,Weekday,Tuesday,Light_Load
30/10/2018 03:30,2.88,4.03,0,0,58.14,100,12600,Weekday,Tuesday,Light_Load
30/10/2018 03:45,2.88,4.14,0,0,57.11,100,13500,Weekday,Tuesday,Light_Load
30/10/2018 04:00,2.92,4.03,0,0,58.67,100,14400,Weekday,Tuesday,Light_Load
30/10/2018 04:15,2.88,4.07,0,0,57.76,100,15300,Weekday,Tuesday,Light_Load
30/10/2018 04:30,3.2,4.75,0,0,55.87,100,16200,Weekday,Tuesday,Light_Load
30/10/2018 04:45,3.56,5.58,0,0,53.79,100,17100,Weekday,Tuesday,Light_Load
30/10/2018 05:00,2.95,4.03,0,0,59.07,100,18000,Weekday,Tuesday,Light_Load
30/10/2018 05:15,2.84,3.85,0,0,59.36,100,18900,Weekday,Tuesday,Light_Load
30/10/2018 05:30,2.84,3.78,0,0,60.07,100,19800,Weekday,Tuesday,Light_Load
30/10/2018 05:45,2.88,3.85,0,0,59.9,100,20700,Weekday,Tuesday,Light_Load
30/10/2018 06:00,2.88,3.71,0,0,61.32,100,21600,Weekday,Tuesday,Light_Load
30/10/2018 06:15,2.81,3.71,0,0,60.38,100,22500,Weekday,Tuesday,Light_Load
30/10/2018 06:30,2.81,3.67,0,0,60.79,100,23400,Weekday,Tuesday,Light_Load
30/10/2018 06:45,2.84,4.1,0,0,56.94,100,24300,Weekday,Tuesday,Light_Load
30/10/2018 07:00,2.92,4.64,0,0,53.26,100,25200,Weekday,Tuesday,Light_Load
30/10/2018 07:15,3.53,6.08,0,0,50.21,100,26100,Weekday,Tuesday,Light_Load
30/10/2018 07:30,3.78,5.65,0,0,55.61,100,27000,Weekday,Tuesday,Light_Load
30/10/2018 07:45,4.5,5.47,0,0,63.53,100,27900,Weekday,Tuesday,Light_Load
30/10/2018 08:00,5.15,4.72,0,0,73.72,100,28800,Weekday,Tuesday,Light_Load
30/10/2018 08:15,26.35,21.85,0,0.01,76.98,100,29700,Weekday,Tuesday,Light_Load
30/10/2018 08:30,66.46,57.2,0,0.03,75.79,100,30600,Weekday,Tuesday,Light_Load
30/10/2018 08:45,54.22,42.16,0,0.02,78.94,100,31500,Weekday,Tuesday,Light_Load
30/10/2018 09:00,75.49,45.11,0,0.03,85.84,100,32400,Weekday,Tuesday,Light_Load
30/10/2018 09:15,68.36,35.82,0,0.03,88.58,100,33300,Weekday,Tuesday,Medium_Load
30/10/2018 09:30,63.25,33.62,0,0.03,88.3,100,34200,Weekday,Tuesday,Medium_Load
30/10/2018 09:45,66.02,36.22,0,0.03,87.67,100,35100,Weekday,Tuesday,Medium_Load
30/10/2018 10:00,59.76,30.96,0,0.03,88.79,100,36000,Weekday,Tuesday,Medium_Load
30/10/2018 10:15,55.55,26.42,0,0.03,90.31,100,36900,Weekday,Tuesday,Maximum_Load
30/10/2018 10:30,74.3,43.92,0,0.03,86.08,100,37800,Weekday,Tuesday,Maximum_Load
30/10/2018 10:45,64.51,35.53,0,0.03,87.59,100,38700,Weekday,Tuesday,Maximum_Load
30/10/2018 11:00,65.77,38.12,0,0.03,86.52,100,39600,Weekday,Tuesday,Maximum_Load
30/10/2018 11:15,61.31,33.59,0,0.03,87.7,100,40500,Weekday,Tuesday,Maximum_Load
30/10/2018 11:30,69.91,40.61,0,0.03,86.47,100,41400,Weekday,Tuesday,Maximum_Load
30/10/2018 11:45,61.16,34.85,0,0.03,86.88,100,42300,Weekday,Tuesday,Maximum_Load
30/10/2018 12:00,48.74,19.98,0.22,0.02,92.53,100,43200,Weekday,Tuesday,Maximum_Load
30/10/2018 12:15,4.97,0,17.96,0,100,26.67,44100,Weekday,Tuesday,Medium_Load
30/10/2018 12:30,4.93,0,18.61,0,100,25.61,45000,Weekday,Tuesday,Medium_Load
30/10/2018 12:45,4.61,0,17.93,0,100,24.9,45900,Weekday,Tuesday,Medium_Load
30/10/2018 13:00,5.62,0,18.11,0,100,29.64,46800,Weekday,Tuesday,Medium_Load
30/10/2018 13:15,34.31,12.82,4.54,0.02,93.67,99.14,47700,Weekday,Tuesday,Maximum_Load
30/10/2018 13:30,65.09,36.43,0,0.03,87.26,100,48600,Weekday,Tuesday,Maximum_Load
30/10/2018 13:45,57.46,30.2,0,0.03,88.52,100,49500,Weekday,Tuesday,Maximum_Load
30/10/2018 14:00,63.5,37.08,0,0.03,86.36,100,50400,Weekday,Tuesday,Maximum_Load
30/10/2018 14:15,65.02,37.4,0,0.03,86.68,100,51300,Weekday,Tuesday,Maximum_Load
30/10/2018 14:30,61.63,35.46,0,0.03,86.68,100,52200,Weekday,Tuesday,Maximum_Load
30/10/2018 14:45,59.08,32.4,0,0.03,87.68,100,53100,Weekday,Tuesday,Maximum_Load
30/10/2018 15:00,59.76,28.98,0,0.03,89.98,100,54000,Weekday,Tuesday,Maximum_Load
30/10/2018 15:15,54.4,24.19,0,0.02,91.37,100,54900,Weekday,Tuesday,Maximum_Load
30/10/2018 15:30,57.78,31.82,0,0.03,87.6,100,55800,Weekday,Tuesday,Maximum_Load
30/10/2018 15:45,59.9,35.42,0,0.03,86.08,100,56700,Weekday,Tuesday,Maximum_Load
30/10/2018 16:00,54.97,31.39,0,0.03,86.84,100,57600,Weekday,Tuesday,Maximum_Load
30/10/2018 16:15,70.16,39.06,0,0.03,87.37,100,58500,Weekday,Tuesday,Maximum_Load
30/10/2018 16:30,68.98,35.64,0,0.03,88.84,100,59400,Weekday,Tuesday,Maximum_Load
30/10/2018 16:45,57.85,29.34,0,0.03,89.19,100,60300,Weekday,Tuesday,Maximum_Load
30/10/2018 17:00,46.3,18.11,0,0.02,93.13,100,61200,Weekday,Tuesday,Maximum_Load
30/10/2018 17:15,61.52,25.74,0,0.03,92.25,100,62100,Weekday,Tuesday,Medium_Load
30/10/2018 17:30,41.8,9.79,0.32,0.02,97.37,100,63000,Weekday,Tuesday,Medium_Load
30/10/2018 17:45,30.1,0.43,2.7,0.01,99.99,99.6,63900,Weekday,Tuesday,Medium_Load
30/10/2018 18:00,30.89,4.54,1.37,0.01,98.94,99.9,64800,Weekday,Tuesday,Medium_Load
30/10/2018 18:15,36.29,15.3,0,0.02,92.15,100,65700,Weekday,Tuesday,Medium_Load
30/10/2018 18:30,45.14,22.32,0,0.02,89.64,100,66600,Weekday,Tuesday,Medium_Load
30/10/2018 18:45,67.61,34.6,0,0.03,89.02,100,67500,Weekday,Tuesday,Medium_Load
30/10/2018 19:00,55.66,21.89,0,0.03,93.06,100,68400,Weekday,Tuesday,Medium_Load
30/10/2018 19:15,52.27,23.29,0,0.02,91.34,100,69300,Weekday,Tuesday,Medium_Load
30/10/2018 19:30,52.6,25.38,0,0.02,90.06,100,70200,Weekday,Tuesday,Medium_Load
30/10/2018 19:45,59.36,26.24,0,0.03,91.46,100,71100,Weekday,Tuesday,Medium_Load
30/10/2018 20:00,59.08,23.87,0,0.03,92.72,100,72000,Weekday,Tuesday,Medium_Load
30/10/2018 20:15,51.16,22.46,0,0.02,91.56,100,72900,Weekday,Tuesday,Medium_Load
30/10/2018 20:30,113.98,61.92,0,0.05,87.87,100,73800,Weekday,Tuesday,Medium_Load
30/10/2018 20:45,110.09,50.58,0,0.05,90.87,100,74700,Weekday,Tuesday,Medium_Load
30/10/2018 21:00,63.4,22.97,1.51,0.03,94.02,99.97,75600,Weekday,Tuesday,Medium_Load
30/10/2018 21:15,4.64,0,17.57,0,100,25.53,76500,Weekday,Tuesday,Medium_Load
30/10/2018 21:30,4.43,0,17.17,0,100,24.98,77400,Weekday,Tuesday,Medium_Load
30/10/2018 21:45,4.03,0,17.71,0,100,22.19,78300,Weekday,Tuesday,Medium_Load
30/10/2018 22:00,4.07,0,17.35,0,100,22.84,79200,Weekday,Tuesday,Medium_Load
30/10/2018 22:15,3.85,6.7,0.18,0,49.82,99.89,80100,Weekday,Tuesday,Medium_Load
30/10/2018 22:30,3.82,7.13,0,0,47.23,100,81000,Weekday,Tuesday,Medium_Load
30/10/2018 22:45,4,6.01,0,0,55.41,100,81900,Weekday,Tuesday,Medium_Load
30/10/2018 23:00,4.54,5.33,0,0,64.84,100,82800,Weekday,Tuesday,Medium_Load
30/10/2018 23:15,3.56,5.36,0,0,55.33,100,83700,Weekday,Tuesday,Light_Load
30/10/2018 23:30,3.71,6.05,0,0,52.28,100,84600,Weekday,Tuesday,Light_Load
30/10/2018 23:45,3.56,6.19,0,0,49.86,100,85500,Weekday,Tuesday,Light_Load
30/10/2018 00:00,3.67,6.41,0,0,49.69,100,0,Weekday,Tuesday,Light_Load
31/10/2018 00:15,3.64,6.08,0,0,51.37,100,900,Weekday,Wednesday,Light_Load
31/10/2018 00:30,3.6,5.51,0,0,54.7,100,1800,Weekday,Wednesday,Light_Load
31/10/2018 00:45,3.67,5.8,0,0,53.47,100,2700,Weekday,Wednesday,Light_Load
31/10/2018 01:00,3.56,5.69,0,0,53.04,100,3600,Weekday,Wednesday,Light_Load
31/10/2018 01:15,3.6,5.62,0,0,53.94,100,4500,Weekday,Wednesday,Light_Load
31/10/2018 01:30,3.6,5.83,0,0,52.54,100,5400,Weekday,Wednesday,Light_Load
31/10/2018 01:45,3.6,5.76,0,0,53,100,6300,Weekday,Wednesday,Light_Load
31/10/2018 02:00,4.07,5.69,0,0,58.18,100,7200,Weekday,Wednesday,Light_Load
31/10/2018 02:15,4.72,5.9,0,0,62.47,100,8100,Weekday,Wednesday,Light_Load
31/10/2018 02:30,3.64,5.8,0,0,53.16,100,9000,Weekday,Wednesday,Light_Load
31/10/2018 02:45,3.6,5.98,0,0,51.58,100,9900,Weekday,Wednesday,Light_Load
31/10/2018 03:00,3.6,5.98,0,0,51.58,100,10800,Weekday,Wednesday,Light_Load
31/10/2018 03:15,3.64,5.9,0,0,52.51,100,11700,Weekday,Wednesday,Light_Load
31/10/2018 03:30,3.38,5.54,0,0,52.08,100,12600,Weekday,Wednesday,Light_Load
31/10/2018 03:45,2.99,4.32,0,0,56.91,100,13500,Weekday,Wednesday,Light_Load
31/10/2018 04:00,2.95,4.21,0,0,57.39,100,14400,Weekday,Wednesday,Light_Load
31/10/2018 04:15,2.95,4.21,0,0,57.39,100,15300,Weekday,Wednesday,Light_Load
31/10/2018 04:30,3.02,4.03,0,0,59.97,100,16200,Weekday,Wednesday,Light_Load
31/10/2018 04:45,2.95,4.07,0,0,58.69,100,17100,Weekday,Wednesday,Light_Load
31/10/2018 05:00,2.92,3.85,0,0,60.43,100,18000,Weekday,Wednesday,Light_Load
31/10/2018 05:15,2.88,3.85,0,0,59.9,100,18900,Weekday,Wednesday,Light_Load
31/10/2018 05:30,2.92,3.78,0,0,61.13,100,19800,Weekday,Wednesday,Light_Load
31/10/2018 05:45,3.38,4.72,0,0,58.22,100,20700,Weekday,Wednesday,Light_Load
31/10/2018 06:00,3.53,5.33,0,0,55.22,100,21600,Weekday,Wednesday,Light_Load
31/10/2018 06:15,2.88,3.82,0,0,60.2,100,22500,Weekday,Wednesday,Light_Load
31/10/2018 06:30,2.84,3.78,0,0,60.07,100,23400,Weekday,Wednesday,Light_Load
31/10/2018 06:45,2.84,3.78,0,0,60.07,100,24300,Weekday,Wednesday,Light_Load
31/10/2018 07:00,3.42,4.79,0,0,58.11,100,25200,Weekday,Wednesday,Light_Load
31/10/2018 07:15,3.28,4.43,0,0,59.51,100,26100,Weekday,Wednesday,Light_Load
31/10/2018 07:30,2.95,3.56,0,0,63.81,100,27000,Weekday,Wednesday,Light_Load
31/10/2018 07:45,4.39,6.19,0,0,57.85,100,27900,Weekday,Wednesday,Light_Load
31/10/2018 08:00,4.25,5.98,0,0,57.93,100,28800,Weekday,Wednesday,Light_Load
31/10/2018 08:15,27.79,21.67,0,0.01,78.86,100,29700,Weekday,Wednesday,Light_Load
31/10/2018 08:30,59,51.52,0,0.03,75.32,100,30600,Weekday,Wednesday,Light_Load
31/10/2018 08:45,115.56,72.36,0,0.05,84.76,100,31500,Weekday,Wednesday,Light_Load
31/10/2018 09:00,139.43,74.12,0,0.06,88.3,100,32400,Weekday,Wednesday,Light_Load
31/10/2018 09:15,105.88,51.88,0,0.05,89.8,100,33300,Weekday,Wednesday,Medium_Load
31/10/2018 09:30,64.87,36.65,0,0.03,87.07,100,34200,Weekday,Wednesday,Medium_Load
31/10/2018 09:45,86.98,45.14,0,0.04,88.76,100,35100,Weekday,Wednesday,Medium_Load
31/10/2018 10:00,124.85,62.75,0,0.06,89.35,100,36000,Weekday,Wednesday,Medium_Load
31/10/2018 10:15,89.21,44.89,0,0.04,89.33,100,36900,Weekday,Wednesday,Maximum_Load
31/10/2018 10:30,77.4,40.57,0,0.04,88.57,100,37800,Weekday,Wednesday,Maximum_Load
31/10/2018 10:45,71.71,34.27,0,0.03,90.23,100,38700,Weekday,Wednesday,Maximum_Load
31/10/2018 11:00,111.31,59.8,0,0.05,88.09,100,39600,Weekday,Wednesday,Maximum_Load
31/10/2018 11:15,117.47,60.01,0,0.05,89.05,100,40500,Weekday,Wednesday,Maximum_Load
31/10/2018 11:30,103.5,52.34,0,0.05,89.24,100,41400,Weekday,Wednesday,Maximum_Load
31/10/2018 11:45,69.37,38.92,0,0.03,87.21,100,42300,Weekday,Wednesday,Maximum_Load
31/10/2018 12:00,97.34,46.69,0.14,0.04,90.16,100,43200,Weekday,Wednesday,Maximum_Load
31/10/2018 12:15,7.02,0,17.64,0,100,36.98,44100,Weekday,Wednesday,Medium_Load
31/10/2018 12:30,6.34,0,17.86,0,100,33.45,45000,Weekday,Wednesday,Medium_Load
31/10/2018 12:45,5.98,0,17.03,0,100,33.13,45900,Weekday,Wednesday,Medium_Load
31/10/2018 13:00,6.01,0,17.57,0,100,32.36,46800,Weekday,Wednesday,Medium_Load
31/10/2018 13:15,38.77,15.62,5.87,0.02,92.75,98.87,47700,Weekday,Wednesday,Maximum_Load
31/10/2018 13:30,71.06,35.46,0,0.03,89.48,100,48600,Weekday,Wednesday,Maximum_Load
31/10/2018 13:45,87.3,46.12,0,0.04,88.42,100,49500,Weekday,Wednesday,Maximum_Load
31/10/2018 14:00,96.37,50,0,0.04,88.76,100,50400,Weekday,Wednesday,Maximum_Load
31/10/2018 14:15,112.25,60.73,0,0.05,87.95,100,51300,Weekday,Wednesday,Maximum_Load
31/10/2018 14:30,97.09,59.44,0,0.04,85.29,100,52200,Weekday,Wednesday,Maximum_Load
31/10/2018 14:45,48.56,21.13,0,0.02,91.7,100,53100,Weekday,Wednesday,Maximum_Load
31/10/2018 15:00,49.18,23,0,0.02,90.58,100,54000,Weekday,Wednesday,Maximum_Load
31/10/2018 15:15,49.46,26.6,0,0.02,88.07,100,54900,Weekday,Wednesday,Maximum_Load
31/10/2018 15:30,61.16,38.3,0,0.03,84.75,100,55800,Weekday,Wednesday,Maximum_Load
31/10/2018 15:45,58.1,37.15,0,0.03,84.25,100,56700,Weekday,Wednesday,Maximum_Load
31/10/2018 16:00,56.88,34.42,0,0.03,85.55,100,57600,Weekday,Wednesday,Maximum_Load
31/10/2018 16:15,50.76,26.86,0,0.02,88.39,100,58500,Weekday,Wednesday,Maximum_Load
31/10/2018 16:30,67.75,36,0,0.03,88.31,100,59400,Weekday,Wednesday,Maximum_Load
31/10/2018 16:45,59.9,30.67,0,0.03,89.01,100,60300,Weekday,Wednesday,Maximum_Load
31/10/2018 17:00,73.51,39.38,0,0.03,88.15,100,61200,Weekday,Wednesday,Maximum_Load
31/10/2018 17:15,62.35,32.62,0,0.03,88.61,100,62100,Weekday,Wednesday,Medium_Load
31/10/2018 17:30,97.96,41.44,0.18,0.04,92.1,100,63000,Weekday,Wednesday,Medium_Load
31/10/2018 17:45,31.36,1.19,1.98,0.01,99.93,99.8,63900,Weekday,Wednesday,Medium_Load
31/10/2018 18:00,31.72,5.65,0.94,0.01,98.45,99.96,64800,Weekday,Wednesday,Medium_Load
31/10/2018 18:15,46.76,27.47,0,0.02,86.22,100,65700,Weekday,Wednesday,Medium_Load
31/10/2018 18:30,50.33,31.18,0,0.02,85.01,100,66600,Weekday,Wednesday,Medium_Load
31/10/2018 18:45,113.58,55.87,0,0.05,89.73,100,67500,Weekday,Wednesday,Medium_Load
31/10/2018 19:00,97.24,39.53,0,0.04,92.64,100,68400,Weekday,Wednesday,Medium_Load
31/10/2018 19:15,96.48,43.99,0,0.04,90.99,100,69300,Weekday,Wednesday,Medium_Load
31/10/2018 19:30,119.23,54,0,0.05,91.09,100,70200,Weekday,Wednesday,Medium_Load
31/10/2018 19:45,101.77,47.59,0,0.05,90.59,100,71100,Weekday,Wednesday,Medium_Load
31/10/2018 20:00,103.86,42.62,0,0.05,92.51,100,72000,Weekday,Wednesday,Medium_Load
31/10/2018 20:15,91.66,40.03,0,0.04,91.64,100,72900,Weekday,Wednesday,Medium_Load
31/10/2018 20:30,82.33,38.7,0,0.04,90.5,100,73800,Weekday,Wednesday,Medium_Load
31/10/2018 20:45,82.76,20.45,0,0.04,97.08,100,74700,Weekday,Wednesday,Medium_Load
31/10/2018 21:00,45.07,5.8,3.42,0.02,99.18,99.71,75600,Weekday,Wednesday,Medium_Load
31/10/2018 21:15,6.84,0,16.06,0,100,39.18,76500,Weekday,Wednesday,Medium_Load
31/10/2018 21:30,4.43,0,17.24,0,100,24.89,77400,Weekday,Wednesday,Medium_Load
31/10/2018 21:45,4.43,0,17.32,0,100,24.78,78300,Weekday,Wednesday,Medium_Load
31/10/2018 22:00,4.39,0.04,16.85,0,100,25.21,79200,Weekday,Wednesday,Medium_Load
31/10/2018 22:15,4.18,6.7,0.25,0,52.93,99.82,80100,Weekday,Wednesday,Medium_Load
31/10/2018 22:30,4.14,7.52,0,0,48.23,100,81000,Weekday,Wednesday,Medium_Load
31/10/2018 22:45,4.07,7.42,0,0,48.09,100,81900,Weekday,Wednesday,Medium_Load
31/10/2018 23:00,3.96,6.62,0,0,51.34,100,82800,Weekday,Wednesday,Medium_Load
31/10/2018 23:15,3.89,5.29,0,0,59.24,100,83700,Weekday,Wednesday,Light_Load
31/10/2018 23:30,3.89,4.97,0,0,61.64,100,84600,Weekday,Wednesday,Light_Load
31/10/2018 23:45,3.92,5.29,0,0,59.54,100,85500,Weekday,Wednesday,Light_Load
31/10/2018 00:00,3.85,5.29,0,0,58.84,100,0,Weekday,Wednesday,Light_Load
01/11/2018 00:15,3.89,5.51,0,0,57.67,100,900,Weekday,Thursday,Light_Load
01/11/2018 00:30,3.96,5.76,0,0,56.65,100,1800,Weekday,Thursday,Light_Load
01/11/2018 00:45,5.11,5.65,0,0,67.08,100,2700,Weekday,Thursday,Light_Load
01/11/2018 01:00,4.72,5.76,0,0,63.38,100,3600,Weekday,Thursday,Light_Load
01/11/2018 01:15,3.89,5.83,0,0,55.5,100,4500,Weekday,Thursday,Light_Load
01/11/2018 01:30,3.89,5.58,0,0,57.19,100,5400,Weekday,Thursday,Light_Load
01/11/2018 01:45,3.92,5.65,0,0,57,100,6300,Weekday,Thursday,Light_Load
01/11/2018 02:00,3.96,5.94,0,0,55.47,100,7200,Weekday,Thursday,Light_Load
01/11/2018 02:15,3.96,5.87,0,0,55.93,100,8100,Weekday,Thursday,Light_Load
01/11/2018 02:30,3.89,5.9,0,0,55.04,100,9000,Weekday,Thursday,Light_Load
01/11/2018 02:45,3.92,5.76,0,0,56.26,100,9900,Weekday,Thursday,Light_Load
01/11/2018 03:00,3.89,5.69,0,0,56.44,100,10800,Weekday,Thursday,Light_Load
01/11/2018 03:15,3.31,4.21,0,0,61.81,100,11700,Weekday,Thursday,Light_Load
01/11/2018 03:30,3.28,4.1,0,0,62.47,100,12600,Weekday,Thursday,Light_Load
01/11/2018 03:45,3.24,4.07,0,0,62.28,100,13500,Weekday,Thursday,Light_Load
01/11/2018 04:00,3.31,4.14,0,0,62.45,100,14400,Weekday,Thursday,Light_Load
01/11/2018 04:15,3.24,4.1,0,0,62,100,15300,Weekday,Thursday,Light_Load
01/11/2018 04:30,3.28,4.03,0,0,63.12,100,16200,Weekday,Thursday,Light_Load
01/11/2018 04:45,3.28,4.03,0,0,63.12,100,17100,Weekday,Thursday,Light_Load
01/11/2018 05:00,3.31,4.18,0,0,62.08,100,18000,Weekday,Thursday,Light_Load
01/11/2018 05:15,4,5.65,0,0,57.78,100,18900,Weekday,Thursday,Light_Load
01/11/2018 05:30,3.82,5.44,0,0,57.47,100,19800,Weekday,Thursday,Light_Load
01/11/2018 05:45,3.53,4.75,0,0,59.65,100,20700,Weekday,Thursday,Light_Load
